,ret,position,return
1997-09-14,-0.00513543775031,1.0,-0.00513543775031
1997-09-21,0.0185830077808,1.0,0.0185830077808
1997-09-28,0.00611107451644,1.0,0.00611107451644
1997-10-05,0.00983110769445,1.0,0.00983110769445
1997-10-12,0.01792944503,1.0,0.01792944503
1997-10-19,-0.0150007704556,1.0,-0.0150007704556
1997-10-26,-0.00115294663646,1.0,-0.00115294663646
1997-11-02,-0.0527093935528,0.0,-0.0
1997-11-09,0.0334523730794,0.0,0.0
1997-11-16,-0.0208882157827,0.0,-0.0
1997-11-23,0.035067672449,1.0,0.035067672449
1997-11-30,0.000962410731011,1.0,0.000962410731011
1997-12-07,0.0261703810983,1.0,0.0261703810983
1997-12-14,-0.00898543478439,1.0,-0.00898543478439
1997-12-21,-0.00769601366342,1.0,-0.00769601366342
1997-12-28,-0.0187189825764,0.0,-0.0
1998-01-04,0.0271506584605,0.0,0.0
1998-01-11,-0.00944475742055,1.0,-0.00944475742055
1998-01-18,-0.00623618615892,1.0,-0.00623618615892
1998-01-25,0.0159697238901,0.0,0.0
1998-02-01,0.00654256803547,1.0,0.00654256803547
1998-02-08,0.0330588186971,1.0,0.0330588186971
1998-02-15,0.0126874439631,1.0,0.0126874439631
1998-02-22,0.0103401263057,1.0,0.0103401263057
1998-03-01,0.0122307417671,1.0,0.0122307417671
1998-03-08,0.00540923408854,1.0,0.00540923408854
1998-03-15,0.0163752269564,0.0,0.0
1998-03-22,0.0207718143498,0.0,0.0
1998-03-29,0.0120037393221,1.0,0.0120037393221
1998-04-05,0.00850824730833,1.0,0.00850824730833
1998-04-12,0.00142260591112,0.0,0.0
1998-04-19,0.00511338572753,0.0,0.0
1998-04-26,0.00463774865874,0.0,0.0
1998-05-03,-0.0194906157615,0.0,-0.0
1998-05-10,0.00556370850859,0.0,0.0
1998-05-17,0.00682957705089,0.0,0.0
1998-05-24,-0.00141538494699,0.0,-0.0
1998-05-31,-0.0163993769235,0.0,-0.0
1998-06-07,0.00133175759543,0.0,0.0
1998-06-14,0.0117265259459,0.0,0.0
1998-06-21,-0.0110292193082,0.0,-0.0
1998-06-28,0.0254310761801,1.0,0.0254310761801
1998-07-05,0.0162115570143,1.0,0.0162115570143
1998-07-12,0.016135975005,1.0,0.016135975005
1998-07-19,0.0150070846678,1.0,0.0150070846678
1998-07-26,-0.0160521167328,1.0,-0.0160521167328
1998-08-02,-0.0219993786461,0.0,-0.0
1998-08-09,-0.0390498981706,0.0,-0.0
1998-08-16,-0.0130521738013,0.0,-0.0
1998-08-23,0.0152158541124,0.0,0.0
1998-08-30,-0.022152693387,1.0,-0.022152693387
1998-09-06,-0.0766292214864,0.0,-0.0
1998-09-13,0.0198001461602,0.0,0.0
1998-09-20,0.025519854886,0.0,0.0
1998-09-27,0.0107223826827,0.0,0.0
